CUI,matchedText,preferred,hasMSH,semTypes
C1511726,Data,Data,false,idcn
C3245479,data,Data call receiving device,false,medd
C3714741,Data,Data (eukaryote),false,euka
C0030705,Patients,Patients,true,podg
C0007928,CD,Chad,true,geoa
C0034283,CD,Pyrimethamine,true,orch;phsu
C4552032,CD,With lunch,false,tmco
C0041582,ulcerations,Ulcer,true,patf
C0007928,CD,Chad,true,geoa
C2699239,SD,"SD, Rat Strain",false,mamm
C0034283,CD,Pyrimethamine,true,orch;phsu
C4552032,CD,With lunch,false,tmco
C0014245,Endoscopic,Endoscopy (procedure),true,diap
C0521117,disease severity,Severity of illness,false,qlco
C0442418,Endoscopic,Endoscopic approach - access,false,spco
C2964552,Total Score,Total score,false,qnco
C0007928,CD,Chad,true,geoa
C0034283,CD,Pyrimethamine,true,orch;phsu
C4552032,CD,With lunch,false,tmco
C0168634,baseline,BaseLine dental cement,true,bodm
C1442488,Baseline,Baseline,false,qnco
C2945599,Mild,Mild (qualifier value),false,qlco
C0030705,Patients,Patients,true,podg
C3272598,WHO,WHO Temperature/Humidity Storage Condition,false,qlco
C0041582,ulcerations,Ulcer,true,patf
C0168634,baseline,BaseLine dental cement,true,bodm
C1442488,Baseline,Baseline,false,qnco
C0369718,N NOS,N not otherwise specified Antibody,false,aapp;imft
C0441922,N+,N+ (tumor staging),false,inpr
C0007928,CD,Chad,true,geoa
C2699239,SD,"SD, Rat Strain",false,mamm
C0034283,CD,Pyrimethamine,true,orch;phsu
C4552032,CD,With lunch,false,tmco
C0007928,CD,Chad,true,geoa
C2699239,SD,"SD, Rat Strain",false,mamm
C0034283,CD,Pyrimethamine,true,orch;phsu
C4552032,CD,With lunch,false,tmco
C0014245,ENDOSCOPY,Endoscopy (procedure),true,diap
C0332174,/week,Weekly,false,tmco
C1608841,USTEKINUMAB,ustekinumab,true,aapp;imft;phsu
C0439230,Week,week,false,tmco
C0032042,Placebo,Placebos,true,topp
C1696465,PLACEBO,placebo,false,bodm
C1706408,PLACEBO,Placebo Control,false,resa
C0034656,Randomized,Randomization,true,resa
C0030428,PA,Paraguay,true,geoa
C3541314,PA,Pairing Events Domain,false,inpr
C3815594,RANDOMIZED,Subject is Randomized,false,fndg
C0449820,SCORE,Score,false,qnco
C4050231,Score,ADHD hyperactive symptoms mean score:Score:Pt:^Patient:Qn:Calculated,false,clna
C0041582,ulcerations,Ulcer,true,patf
C0441833,Group,Groups,false,idcn
C0687744,group,Social group,false,popg
C1257890,Group,Population Group,true,popg
C1519504,Group,Stage Grouping,false,ftcn
C1705428,Group,Group Object,false,cnce
C1705429,Group,User Group,false,popg
C2700400,Comprise,Contain (action),false,acty
C0030705,Patients,Patients,true,podg
C1514756,RECEIVING,Receive,false,qlco
C0024671,MG,Mammography,true,diap
C0026410,MG,Mongolia,true,geoa
C0439269,mg%,mg/dL,false,qnco
C1960952,mg %,Milligram percent,false,qnco
C2346927,Mg++,Magnesium Cation,false,elii;phsu
C4321396,MG,MG,false,diap
C4521761,MG,United States Military Commissioned Officer O8,false,clas
C0003250,MAb,Monoclonal Antibodies,true,aapp;imft
C0178602,Doses,Dosage,false,qnco
C0369637,M Ab,M NOS ANTIBODY,false,aapp;imft
C0332232,Approximate,Approximate,false,qlco
C0439272,mg kg,ug/g,false,qnco
C0205195,Combined,Combined,false,qlco
C0002778,Analysis,Analysis of substances,false,lbpr
C2348792,Timepoint,Timepoint,false,tmco
C0936012,ANALYSIS,Analysis,false,resa
C1524024,analysis,analysis aspect,true,ftcn
C0038894,Surgery,Surgery specialty,false,bmod
C0038895,surgery,Surgical aspects,true,ftcn
C0543467,Surgery,Operative Surgical Procedures,true,topp
C1274039,Surgery,General surgery specialty,true,bmod
C0138547,prohibited,Prohibit,false,imft;orch;phsu
C4288398,Medication Initiation,Pharmacotherapy Initiation,false,topp
C0168634,baseline,BaseLine dental cement,true,bodm
C0439780,Forward,Forward,false,spco
C1442488,Baseline,Baseline,false,qnco
C0750591,considered,consider,false,idcn
C1518422,Not,Negation,false,ftcn
C0026724,Mucosal,Mucous Membrane,true,tisu
C0449438,Status,Status,false,qlco
C1963256,Ulceration,"Ulceration, CTCAE",false,fndg
C3887532,Ulceration,Ulceration,false,patf
C1551393,Missing,Container status - Missing,false,fndg
C0441635,SEGMENT,Anatomical segmentation,false,spco
C1705492,Missing,Missing,false,qlco
C3272743,MISSING,Missing Study Animal,false,qlco
C0301630,Reduction,Reduction (chemical),false,npop
C0392756,Reduction,Reduced,false,qlco
C1293152,Reduction,Reduction procedure,false,topp
C4551656,Reduction,Surgical reduction,false,topp
C0007928,CD,Chad,true,geoa
C0034283,CD,Pyrimethamine,true,orch;phsu
C4552032,CD,With lunch,false,tmco
C0442418,Endoscopic,Endoscopic approach - access,false,spco
C0332197,absence,Absent,false,ftcn
C1689985,Absence,Absence (morphologic abnormality),false,anab
C0010346,Crohn's,Crohn Disease,true,dsyn
C0521117,disease severity,Severity of illness,false,qlco
C0009253,Sex,Coitus,true,orgf
C0025266,Men,Male population group,true,popg
C0036864,Sex,Sex Behavior,true,bhvr
C0079399,sex,Gender,true,orga
C0804628,Sex,Gender:Type:Point in time:^Patient:Nominal,false,clna
C1314687,Sex,Sexual intercourse - finding,false,fndg
C1522384,SEX,sex,true,orga
C0034510,RACE,Racial group,true,popg
C1706779,RACE,AMACR wt Allele,false,gngm
C3853635,Race,Race,false,popg
C0015031,Ethnic Origin,Ethnic group,true,popg
C0282204,NATIVE AMERICAN,Native Americans,true,popg
C1515945,Native American,American Indian or Alaska Native,false,popg
C0238611,ALASKAN,alaskan,false,popg
C0302891,Native,Native (qualifier value),false,ftcn
C0019016,HBA,Hemoglobin A,true,aapp;bacs
C3829066,mmol/mol,Millimole per Mole,false,qnco
C1825777,HBA,KRT90P gene,false,gngm
C3538758,HBA,SCN2A wt Allele,false,gngm
C0036919,SE,Seychelles,true,geoa
C1319893,Sitting systolic blood pressure,Sitting systolic blood pressure,false,fndg
C0439475,mmHG,mmHg,false,qnco
C1319894,Sitting diastolic blood pressure,Sitting diastolic blood pressure,false,fndg
C0439475,mmHG,mmHg,false,qnco
C2348070,Total Daily Dose,Daily Dose,false,qnco
C0456683,U/day,U/day,false,qnco
C0872146,disease duration,disease length,false,tmco
C1739039,EGFR,"EGFR protein, human",true,aapp;rcpt
C3811844,eGFR,Estimated Glomerular Filtration Rate,false,lbpr
C3812682,EGFR,Epidermal Growth Factor Receptor Measurement,false,lbpr
C1739039,EGFR,"EGFR protein, human",true,aapp;rcpt
C3811844,eGFR,Estimated Glomerular Filtration Rate,false,lbpr
C3812682,EGFR,Epidermal Growth Factor Receptor Measurement,false,lbpr
C2986759,Geometric Mean,Geometric Mean,false,qnco
C0036919,SE,Seychelles,true,geoa
C1739039,EGFR,"EGFR protein, human",true,aapp;rcpt
C3811844,eGFR,Estimated Glomerular Filtration Rate,false,lbpr
C3812682,EGFR,Epidermal Growth Factor Receptor Measurement,false,lbpr
C1739039,EGFR,"EGFR protein, human",true,aapp;rcpt
C3811844,eGFR,Estimated Glomerular Filtration Rate,false,lbpr
C3812682,EGFR,Epidermal Growth Factor Receptor Measurement,false,lbpr
C0444504,Mean,Statistical mean,false,qnco
C2347634,Mean,Population Mean,false,qnco
C2348143,Mean,Sample Mean,false,qnco
C0036919,SE,Seychelles,true,geoa
C1739039,EGFR,"EGFR protein, human",true,aapp;rcpt
C3811844,eGFR,Estimated Glomerular Filtration Rate,false,lbpr
C3812682,EGFR,Epidermal Growth Factor Receptor Measurement,false,lbpr
C2986759,Geometric Mean,Geometric Mean,false,qnco
C0036919,SE,Seychelles,true,geoa
C0549183,Median,Midline (qualifier value),false,spco
C0876920,Median,Median Statistical Measurement,false,qnco
C2347635,Median,Population Median,false,qnco
C2348144,Median,Sample Median,false,qnco
C2939193,Median,Median (qualifier value),false,spco
C0205307,NORMAL,Normal,false,qlco
C0001925,ALBUMINURIA,Albuminuria,true,fndg
C0231683,Normal,Gait normal,false,fndg
C0439166,% normal,Percent normal,false,qnco
C2347086,% Normal,Mean Percent of Normal,false,qnco
C4553972,Normal,How Often Felt Normal question,false,inpr
C0730345,Microalbuminuria,Microalbuminuria,false,fndg
C0003015,Angiotensin-Converting Enzyme Inhibitor,Angiotensin-Converting Enzyme Inhibitors,true,phsu
C3536837,Angiotensin Converting Enzyme Inhibitor,Angiotensin Converting Enzyme Inhibitor [EPC],false,phsu
C2757044,Angiotensin Converting Enzyme Inhibitor,Angiotensin-Converting Enzyme Inhibitors [MoA],false,moft
C4541021,Angiotensin-converting enzyme inhibitor,Angiotensin-converting enzyme inhibitor (disposition),false,qlco
C0032659,Population,geographic population,true,qnco
C1257890,Population,Population Group,true,popg
C1722260,INDACATEROL,indacaterol,true,orch;phsu
C0439267,g%,Gram per Deciliter,false,qnco
C0439417,g d,g/24h,false,qnco
C0024117,COPD NOS,Chronic Obstructive Airway Disease,true,dsyn
C1412502,COPD,ARCN1 gene,false,gngm
C3714496,COPD,Chronic obstructive pulmonary disease of horses,false,dsyn
C3826872,SGRQ-C,St. George's Respiratory Questionnaire for Chronic Obstructive Pulmonary Disease Patients,false,inpr
C0439175,% total,% of total,false,qnco
C0439810,Total,Total,false,qlco
C1511726,Data,Data,false,idcn
C3245479,data,Data call receiving device,false,medd
C3714741,Data,Data (eukaryote),false,euka
C0449450,Presented,Presentation,false,idcn
C0444504,Mean,Statistical mean,false,qnco
C2347634,Mean,Population Mean,false,qnco
C2348143,Mean,Sample Mean,false,qnco
C0439793,Severity,Severities,false,qlco
C0522510,Severity,With intensity,false,qlco
C1527178,Based,Basis - conceptual entity,false,ftcn
C1705938,Based,Base - General Qualifier,false,idcn
C0018026,GOLD,Gold,true,elii;phsu
C1304897,Gold,Gold color,false,qlco
C1552041,Bon,Bon religion,false,idcn
C2986536,BON,Bisphosphonate-associated osteonecrosis,true,dsyn
C0175659,Scale,Weight measurement scales,true,medd
C0349674,Scale,Intellectual scale,false,inpr
C1947916,Scale,Scaling,false,acty
C0205250,Higher,High,false,qlco
C0449820,Scores,Score,false,qnco
C0332271,worse,Worsening pattern,false,qlco
C0018759,Health Status,Health Status,true,qlco
C1279889,Worse,Deterioration of status,false,fndg
C1457868,Worse,Worse,false,fndg
C0392747,Change,Changing,false,ftcn
C0443172,change,Changed status,false,qnco
C1705241,Change,Delta (difference),false,qnco
C4319952,Change,Change -- procedure,false,topp
C2080700,severe Dyspnoea,severe Breathlessness,false,fndg
C0016529,Forced expiratory volume,Forced expiratory volume function,true,ortf
C1306036,Forced Expiratory Volume,Forced expiratory volume procedure,false,diap
C0205246,Global,Generalized,false,spco
C0424093,Initiative,Initiative,false,menp
C2348867,Global,Global,false,qlco
C0024117,CHRONIC OBSTRUCTIVE LUNG DISEASE,Chronic Obstructive Airway Disease,true,dsyn
C0079816,Medical Research,Medical Research activity,true,resa
C0871420,Standard Deviation,Standard deviation,false,qnco
C1553316,St. George,St. George Aleuts,false,popg
C0034394,Questionnaire,Questionnaires,true,inpr
C1412502,COPD,ARCN1 gene,false,gngm
C3714496,COPD,Chronic obstructive pulmonary disease of horses,false,dsyn
C3897966,/pL,Per Picoliter,false,qnco
C4049765,PL,Infusion pump Alert priority PL,false,fndg
C0168634,baseline,BaseLine dental cement,true,bodm
C0014467,Eosinophil,eosinophil,true,cell
C1442488,Baseline,Baseline,false,qnco
C0024117,COPD NOS,Chronic Obstructive Airway Disease,true,dsyn
C1412502,COPD,ARCN1 gene,false,gngm
C3714496,COPD,Chronic obstructive pulmonary disease of horses,false,dsyn
C0024117,COPD NOS,Chronic Obstructive Airway Disease,true,dsyn
C1412502,COPD,ARCN1 gene,false,gngm
C3714496,COPD,Chronic obstructive pulmonary disease of horses,false,dsyn
C0024117,COPD NOS,Chronic Obstructive Airway Disease,true,dsyn
C1412502,COPD,ARCN1 gene,false,gngm
C3714496,COPD,Chronic obstructive pulmonary disease of horses,false,dsyn
C1739039,EGFR,"EGFR protein, human",true,aapp;rcpt
C0439445,mL/min,mL/min,false,qnco
C3811844,eGFR,Estimated Glomerular Filtration Rate,false,lbpr
C3812682,EGFR,Epidermal Growth Factor Receptor Measurement,false,lbpr
C0013216,Drug Therapy,Pharmacotherapy,true,topp
C0013217,drug therapy,pharmacotherapeutic,true,ftcn
C1960108,Renin inhibitor,Renin inhibitor,false,phsu
C3537174,Renin Inhibitor,Renin Inhibitor [EPC],false,phsu
C4521920,Renin inhibitor,Renin inhibitor (disposition),false,qlco
C0443258,Microvascular,Microvascular,false,ftcn
C0683519,Disease history,disease history,false,fndg
C0683519,Disease history,disease history,false,fndg
C0456603,RATIO,Ratio,false,qnco
C1547037,Ratio,data type - ratio,false,inpr
C0023822,HDL Cholesterol,High Density Lipoprotein Cholesterol,true,bacs;orch
C0392885,HDL Cholesterol,High density lipoprotein measurement,false,lbpr
C0486293,Albumin/creatinine ratio,Albumin To Creatinine Protein Ratio Measurement,false,lbpr
C1318293,albumin creatinine ratio,Albumin/creatinine ration result,false,lbtr
C1300563,mg/g,Gram per Kilogram,false,qnco
C0567349,mg/mmol,milligram/millimole (mg/mmol),false,qnco
C2348885,mg/mmol,Gram per Mole (g/mol),false,qnco
C0205199,Composite,Composite,false,qlco
C1547335,Composite,Data types- Composite,false,idcn
C0007465,Death Cause,Cause of Death,true,fndg
C0022646,Renal,Kidney,true,bpoc
C0205199,Composite,Composite,false,qlco
C1547335,Composite,Data types- Composite,false,idcn
C0022661,End Stage Kidney Disease,"Kidney Failure, Chronic",true,dsyn
C2316810,End Stage Kidney Disease,Chronic kidney disease stage 5,false,dsyn
C0007465,Death Cause,Cause of Death,true,fndg
C0022646,Renal,Kidney,true,bpoc
C1704675,Interaction,Interaction,false,ftcn
C0483204,O NOS,O NOS Ab,false,aapp;imft
C0205099,CENTRAL,Central,false,spco
C1879652,Central -,Central Minus,false,lbpr
C0037713,South America,South America,true,geoa
C0035253,Rest,Rest,true,dora
C2700280,World,World,false,popg
C1622890,ResT,site-specific telomere resolvase activity,false,moft
C0021966,I-,Iodides,true,inch
C0221138,I NOS,Blood group antibody I,false,aapp;imft
C0021966,I-,Iodides,true,inch
C0221138,I NOS,Blood group antibody I,false,aapp;imft
C0488055,Systolic blood pressure,Intravascular systolic:Pressure:Point in time:Arterial system:Quantitative,false,clna
C0439475,mmHG,mmHg,false,qnco
C0871470,Systolic Blood Pressure,Systolic Pressure,true,clna
C1306620,systolic blood pressure,Systolic blood pressure measurement,false,diap
C0012000,Diastolic,Diastole,true,clna
C0439475,mmHG,mmHg,false,qnco
C0005823,BLOOD PRESSURE,Blood Pressure,true,orgf
C1271104,Blood Pressure,Blood pressure finding,false,fndg
C1272641,Blood pressure,Systemic arterial pressure,true,fndg
C0483204,O NOS,O NOS Ab,false,aapp;imft
C0439445,mL/min,mL/min,false,qnco
C0168634,baseline,BaseLine dental cement,true,bodm
C0001925,ALBUMINURIA,Albuminuria,true,fndg
C1442488,Baseline,Baseline,false,qnco
C0042153,use,utilization qualifier,true,ftcn
C0457083,Use,Usage,false,ftcn
C1947944,Use,Use - dosing instruction imperative,false,inpr
C0042153,use,utilization qualifier,true,ftcn
C0457083,Use,Usage,false,ftcn
C1947944,Use,Use - dosing instruction imperative,false,inpr
C0024671,MG,Mammography,true,diap
C0026410,MG,Mongolia,true,geoa
C0439269,mg%,mg/dL,false,qnco
C1960952,mg %,Milligram percent,false,qnco
C2346927,Mg++,Magnesium Cation,false,elii;phsu
C4321396,MG,MG,false,diap
C4521761,MG,United States Military Commissioned Officer O8,false,clas
C0034510,RACE,Racial group,true,popg
C1706779,RACE,AMACR wt Allele,false,gngm
C3853635,Race,Race,false,popg
C0441848,Group N,Group N,false,inpr
C0015031,Ethnicity,Ethnic group,true,popg
C0243103,ethnicity,Ethnicity aspects,true,qlco
C1424945,ALC,ALLC gene,false,gngm
C3829066,mmol/mol,Millimole per Mole,false,qnco
C3811058,ALC,Absolute Blood Lymphocyte Count,false,lbpr
C0439269,mg dl,mg/dL,false,qnco
C2699239,SD,"SD, Rat Strain",false,mamm
C0022718,KG,Kyrgyzstan,true,geoa
C0439209,kg,Kilogram,false,qnco
C4054209,/kg,Per Kilogram,false,qnco
C0369718,N NOS,N not otherwise specified Antibody,false,aapp;imft
C0441922,N+,N+ (tumor staging),false,inpr
C0488055,Systolic blood pressure,Intravascular systolic:Pressure:Point in time:Arterial system:Quantitative,false,clna
C0871470,Systolic Blood Pressure,Systolic Pressure,true,clna
C1306620,systolic blood pressure,Systolic blood pressure measurement,false,diap
C0022718,KG,Kyrgyzstan,true,geoa
C0439209,kg,Kilogram,false,qnco
C4054209,/kg,Per Kilogram,false,qnco
C0993596,MDI,Metered Dose Inhaler,true,medd
C1839839,MDI,MAJOR AFFECTIVE DISORDER 2,true,mobd
C4049613,MDI,Myositis Damage Index,false,inpr
C0439165,PERCENT,Percent (qualifier value),false,qnco
C1549031,Absolute Change,Absolute Change,false,idcn
C0168634,baseline,BaseLine dental cement,true,bodm
C1442488,Baseline,Baseline,false,qnco
C0366513,Insulin Dose,Insulin regular:Mass:Pt:Dose:Qn,false,clna
C0042295,Values,Values,false,qlco
C0439465,IU/day,IU/day,false,qnco
C0013216,Drug Therapy,Pharmacotherapy,true,topp
C0013217,drug therapy,pharmacotherapeutic,true,ftcn
C0018301,GLP,Guadeloupe,true,geoa
C4543206,Receptor agonist,Receptor agonist (disposition),false,qlco
C1422069,GLP,GOLGA6A gene,false,gngm
C1425391,GLP,RCBTB1 gene,false,gngm
C1539338,GLP,EHMT1 gene,false,gngm
C2350813,GLP,"EHMT1 protein, human",true,aapp;enzy
C0443258,Microvascular,Microvascular,false,ftcn
C0683519,Disease history,disease history,false,fndg
C0683519,Disease history,disease history,false,fndg
C0683519,Disease history,disease history,false,fndg
C0488053,BP mean,Intravascular mean:Pressure:Point in time:Arterial system:Quantitative,false,clna
C2699239,SD,"SD, Rat Strain",false,mamm
C0488053,BP mean,Intravascular mean:Pressure:Point in time:Arterial system:Quantitative,false,clna
C2699239,SD,"SD, Rat Strain",false,mamm
C0202054,Glycohemoglobin,Glucohemoglobin measurement,false,lbpr
C2699239,SD,"SD, Rat Strain",false,mamm
C0696092,glyco hemoglobin,glyco hemoglobin,false,lbpr
C1532563,mmol/L,Millimole per Liter,false,qnco
C2699239,SD,"SD, Rat Strain",false,mamm
C1532563,mmol/L,Millimole per Liter,false,qnco
C2699239,SD,"SD, Rat Strain",false,mamm
C0428621,ldl hdl ratio,High density/low density lipoprotein ratio result,false,lbtr
C2699239,SD,"SD, Rat Strain",false,mamm
C1300563,mg/g,Gram per Kilogram,false,qnco
C0549183,Median,Midline (qualifier value),false,spco
C0876920,Median,Median Statistical Measurement,false,qnco
C2347635,Median,Population Median,false,qnco
C2348144,Median,Sample Median,false,qnco
C2939193,Median,Median (qualifier value),false,spco
C0085672,MICRO,Microbiology procedure,false,lbpr
C1553035,Micro,Unit Of Measure Prefix - micro,false,qnco
C3811161,Micro,Micro (prefix),false,cnce
