'docidd'|'docid'|'page'|'user'|'annotation'|'corrupted'|'tableType'|'corrupted_text'|'N'
'22913893'|'22913893'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|''|'9996'
'22799613'|'22799613'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"2"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"3"},{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'9998'
'22576673'|'22576673'|'2'|'David'|'{"annotations":[{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10006'
'22443427'|'22443427 & Supplementary Append'|'3'|'David'|'{"annotations":[{"location":"Row","content":{"arms":true,"p-interaction":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row_with_p_value":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10011'
'22369287'|'22369287'|'2'|'David'|'{"annotations":[{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10013'
'22234149'|'22234149'|'2'|'Hebe'|'{"annotations":[{"location":"Row","content":{"measures":true,"arms":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10015'
'22177371'|'22177371'|'2'|'Hebe'|'{"annotations":[{"location":"Row","content":{"other":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"2"}]}'|'false'|'result_table_subgroup'|''|'10017'
'21682834'|'21682834'|'2'|'Hebe'|'{"annotations":[{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"other":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"measures":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10022'
'21673005'|'21673005'|'2'|'Hebe'|'{"annotations":[{"location":"Row","content":{"characteristic_level":true},"qualifiers":{"bold":true},"number":"1"},{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{"bold":true},"number":"2"},{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10024'
'21332627'|'21332627'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"measures":true},"qualifiers":{"indented":true},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10035'
'21332627'|'21332627'|'3'|'Lili'|'{"annotations":[{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"measures":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10036'
'21128814'|'21128814 & Supplementary Append'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10043'
'21128814'|'21128814 & Supplementary Append'|'3'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10044'
'21060071'|'21060071'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"3"},{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"4"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"5"},{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"measures":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|''|'10047'
'20801500'|'20801500'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10050'
'20685748'|'20685748'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10052'
'20621900'|'20621900'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"outcomes":true},"qualifiers":{"bold":true,"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10054'
'20487050'|'20487050'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10060'
'20469975'|'20469975'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10062'
'20357382'|'20357382'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"arms":true,"p-interaction":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10069'
'20357382'|'20357382'|'3'|'Lili'|'{"annotations":[{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"arms":true,"p-interaction":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10070'
'20151997'|'20151997'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10073'
'19917888'|'19917888'|'3'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true,"p-interaction":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"outcomes":true},"qualifiers":{"empty_row_with_p_value":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"empty_row":true,"indented":true},"number":"1"},{"location":"Col","content":{"measures":true},"qualifiers":{"indented":true},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10074'
'19850525'|'19850525'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10078'
'19850248'|'19850248'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10080'
'19751115'|'19751115'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"outcomes":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10084'
'19726772'|'19726772'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"p-interaction":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row_with_p_value":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10086'
'19717850'|'19717850'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true,"characteristic_name":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10088'
'19716598'|'19716598'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"outcomes":true},"qualifiers":{"bold":true,"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10090'
'19688336'|'19688336'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"measures":true,"p-interaction":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"outcomes":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10092'
'19349325'|'19349325'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10101'
'19139391'|'19139391'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"measures":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10106'
'19097665'|'19097665'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|''|'10109'
'19001508'|'19001508'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"p-interaction":true},"qualifiers":{"bold":true},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row_with_p_value":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10112'
'18836213'|'18836213'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"p-interaction":true},"qualifiers":{"bold":true},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{"bold":true},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"bold":true,"empty_row_with_p_value":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10114'
'18835953'|'18835953'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true,"p-interaction":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row_with_p_value":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10116'
'18757090'|'18757090'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10118'
'18757089'|'18757089'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10120'
'18657652'|'18657652'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'10125'
'18615004'|'18615004'|'2'|'Lili'|'{"annotations":[{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|''|'10127'
