'docid'|'page'|'user'|'annotation'|'corrupted'|'tableType'|'corrupted_text'|'N'
'16508926'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"}]}'|'false'|'other_table'|'Not a true subgroup effects table, but may be able to estimate subgroup effects from table which shows association between baseline characteristic and outcome stratified by treatment arm.'|'16537'
'16508926'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"}]}'|'false'|'other_table'|'Not a true subgroup effects table, but may be able to estimate subgroup effects from table which shows association between baseline characteristic and outcome stratified by treatment arm.'|'16538'
'16508926'|'3'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|'Should read ''Normal CRP and ESR'' but ESR is in its own row.'|'16539'
'15028365'|'1'|'David'|'{"annotations":[{"location":"Row","content":{"p-interaction":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'16569'
'16278257'|'1'|'David'|'{"annotations":[{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|'Some rows without labels as values are split across two rows. Would need to collapse rows to fix this. Can fix this in post processing by filling across the column.'|'16542'
'16271643'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"}]}'|'false'|'baseline_table'|''|'16543'
'16271642'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"}]}'|'false'|'baseline_table'|''|'16544'
'16214598'|'1'|'David'|'{"annotations":[{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16545'
'16139123'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true,"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16546'
'16139123'|'2'|'David'|'{"annotations":[{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16547'
'16139123'|'3'|'David'|'{"annotations":[{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"other":true},"qualifiers":{"empty_row":true},"number":"1"}]}'|'false'|'result_table_without_subgroup'|''|'16548'
'16139123'|'4'|'David'|'{"annotations":[{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true,"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"other":true},"qualifiers":{"empty_row":true},"number":"1"}]}'|'false'|'result_table_without_subgroup'|''|'16549'
'16116047'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'baseline_table'|''|'16550'
'16116047'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'baseline_table'|''|'16551'
'16116047'|'3'|'David'|'{"annotations":[{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|'Auto add did nice job'|'16552'
'16116047'|'4'|'David'|'{"annotations":[{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true,"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_without_subgroup'|''|'16553'
'16116047'|'5'|'David'|'{"annotations":[{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true,"arms":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_without_subgroup'|''|'16554'
'15883637'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|'First example of a very useful table format. Part of column alternates between empty rows and indentations where the characteristic name and level correspond to each. Other part of column is neither empty nor indented, but has a single characteristic name and level.'|'16556'
'15883637'|'2'|'David'|'{"annotations":[{"location":"Row","content":{"outcomes":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'16557'
'15851647'|'1'|'David'|'{"annotations":[{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16558'
'15851647'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"}]}'|'false'|'result_table_subgroup'|''|'16559'
'15103313'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"2"},{"location":"Row","content":{"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"}]}'|'false'|'baseline_table'|''|'16564'
'15051694'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_level":true,"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'other_table'|'This is not a treatment comparison table.'|'16566'
'15049402'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"indented":true,"empty_row":true},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16567'
'15049402'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_level":true,"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"2"}]}'|'false'|'result_table_subgroup'|''|'16568'
'14996776'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_level":true,"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'baseline_table'|''|'16570'
'14661009'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16571'
'12899584'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_level":true,"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"}]}'|'false'|'baseline_table'|''|'16572'
'12899584'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true,"arms":true},"qualifiers":{},"number":"2"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"3"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"4"}]}'|'false'|'result_table_subgroup'|''|'16573'
'12601075'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_level":true,"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row_with_p_value":true},"number":"1"},{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"}]}'|'false'|'baseline_table'|''|'16577'
'12601075'|'2'|'David'|'{"annotations":[{"location":"Row","content":{"arms":true,"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"2"},{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row_with_p_value":true},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|'Still fails with empty row with P-value'|'16578'
'12479763'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{"empty_row":true},"number":"1"},{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'baseline_table'|''|'16579'
'12456232'|'2'|'David'|'{"annotations":[{"location":"Col","content":{"outcomes":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"3"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|'Table already in canonical format.'|'16582'
'12456232'|'3'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{},"number":"2"},{"location":"Row","content":{"measures":true},"qualifiers":{},"number":"1"}]}'|'false'|'result_table_subgroup'|'Jesus please take a look at this one.Characteristic name is not populating down. Also value and characteristic level are switched.'|'16583'
'12243636'|'1'|'David'|'{"annotations":[{"location":"Col","content":{"characteristic_name":true,"characteristic_level":true},"qualifiers":{},"number":"1"},{"location":"Col","content":{"characteristic_level":true},"qualifiers":{"indented":true},"number":"1"},{"location":"Row","content":{"arms":true},"qualifiers":{},"number":"2"}]}'|'false'|'baseline_table'|''|'16584'
