cluster,concept,cuis
2,receiving concomitant nsaids and / or cox - nmbr inhibitors,C1514756
2,b digit symbol substitution,C0582802;C0679214;C1555721;C1698987;C1706204;C3241971
2,nmbr bmi,C0578022
2,history of cardiac arrhythmia,C3494593
2,number of prior csdmards,C0237753;C0332152;C0449788;C2826257
2,efficacy and safety : net adverse clinical events *,C1280519;C1707887
2,heart disease risk factors,C0741920
2,current smoker : ex - smoker ( % ),C3173209;C3241966
2,dx at presentation,C0449450;C3538936
2,device group,C1706365
2,permanent,C0205355
2,n analysed,C0369718;C0441922
2,p value versus placebo,C1709380
2,> nmbr vessels with > nmbr % stenosis,C0679403
2,atrial fibrillation / flutter,C0155709
2,exposure,C0274281;C0332157
2,age when diabetes first diagnosed — yr,C0001779
2,chd risk equivalents,C0439185;C1282512;C4049980
2,killip class at admission — no . / total no . ( % ),C0184666;C0809949;C1881332
2,peri - or postmenopausal,C0347985
2,indeterminate or unknown,C0205258
2,ratet ( nmbr % cl ),C0596019
2,evaluable for acrnmbr at week nmbr,C1412134;C1515941;C1516986
2,discontinuations,C0457454
2,tertile nmbr ( nmbr . nmbr - nmbr . nmbr pg / ml ) n = nmbr,C0439297
2,event rates,C0441471;C0871208;C1521828;C4019010
2,nyha class iii or iv ( n = nmbr ),C1882086
2,oral agents use,C0442027;C0450442;C1254351;C1521826;C4521986
2,median ( qnmbr : qnmbr ) tgs,C0549183;C0876920;C1156212;C1537574;C2347635;C2348144;C2939193
2,score of > nmbr . nmbr — %,C0449820;C4050231
2,nmbr - nmbr ( n = nmbr,C0369718;C0441922
2,nmbr = help needed  still independent,C1269765;C1552861
2,non - metsyn,C1518422
2,mi type unknown ( % ),C0332307;C1547052;C3810814
2,one or more blood pressure medications,C0205447
2,pasi score,C0449820;C4050231;C4528685
2,total cholesterol ( mg / dl ),C0201950;C0439269;C0543421
2,csf nmbrs - hydroxy -,C3540512;C3889436
2,mean annualized exacerbation rate,C0444504;C0871208;C1521828;C2347634;C2348143;C4086268
2,not reported / unknown,C1518422
2,difference from baselinea,C1705241;C1705242
2,single vessel coronary artery disease *,C0581374
2,crohn ' s disease activity index score],C0449820;C0451071;C4050231
2,prior coronary revascularization,C0332152;C0877341;C2826257
2,nmbr - aminosalicylic compounds — no . ( % ),C0205198;C1706082
2,iwqol - lite physical score ( arbitrary units ),C0439183;C4483112
2,estimated * creatinine clearance < nmbr mlvmin,C0750572;C0812399
2,other countries,C0454664
2,smoking history — no . ( % ),C1519384
2,mean — g / dl,C0439267;C0444504;C2347634;C2348143
2,outcome,C1274040
2,egfrmdrd < nmbr ml - min - nmbr - nmbr . nmbr m - nmbr,C0369637;C0439445;C0441923
2,verapamil sr n = nmbr,C1527129
2,dactylitis count ( nmbr - nmbr ),C0239161;C0750480;C1705566
2,tnl ultrapositive > nmbr . nmbr pg / l,C0439278;C1540071
2,severe teaes,C0205082;C4050465;C4050466
2,arb at last follow - up,C0589120;C1522577;C1704685;C3274571;C3888198
2,ml without st - segment elevation !,C0439526;C0520886;C1705224;C3887665
2,multivessel pci,C4049621
2,oral anticoagulant — no . / total no . ( % ),C0354604
2,location of ml,C0439526;C0450429;C1515974;C1705224;C3887665;C4284930;C4284931
2,duration of infusion — hr,C0449238;C0574032;C1827465;C2926735
2,rentrop score,C0449820;C4050231
2,multiple tnfi *,C0439064
2,missing data,C4684714
2,chanmbrdsnmbr - vasc,C1420648;C3714751
2,incidence rate,C1708485
2,urinary albumin / creatinine ratio,C0455271;C1318330
2,family history of coronary artery disease,C2317524
2,valvular disease ( % ),C3258293
2,received > nmbr prior anti - tnf therapies,C0281481;C0332152;C1514756;C2826257
2,acr deciles,C1412134;C1515941
2,prior bypass graft surgery,C0185098;C0455610
2,average maximum common and bifurcation cimt ( mm ),C0806909;C1510992;C1552615;C2825518;C2826546
2,oral anticoagulant,C0354604
2,p - value for interaction nmbr . nmbr,C1704675;C1709380
2,average age ( year ),C0001779;C0439234;C0439508;C1510992;C2825518
2,type of end point,C0332307;C1547052;C2349179;C2826544
2,mean ( sd ) esr,C0444504;C2347634;C2348143;C2699239;C3811131
2,mild to moderate,C1299392
2,degree of stenosis,C4034225
2,location,C0450429;C1515974;C4284930;C4284931
2,pci or cabg surgery for index event,C4049621
2,glinide 一 no . ( % ),C2266929
2,symptom duration,C0449238;C1457887;C2926735;C3854129
2,history of hypertension for nmbr mo or more,C0455527
2,elevated fasting glucose,C0205250;C3163633
2,symptom onset - to -,C4086878
2,no . ( % ) of participants,C0679646
2,received nmbr prior anti - tnf therapy,C0281481;C0332152;C1514756;C2826257
2,cardiac therapy §,C3654025
2,ultrasound carotid arteries,C0948945
2,ada nmbr / nmbr n[nmbr,C1060325;C3811629
2,pack - years smoked,C1277691
2,height,C0489786
2,chd risk - no . ( % ),C0280604;C3542407
2,infusion administered — no . / total no . ( % ),C0574032;C1827465
2,non - hdl cholesterol ( week nmbr ),C0332174;C0439230;C0729627;C1535899
2,type of vessel involved,C1282017
2,mean ( sd ) mtx dose,C0366550;C0444504;C2347634;C2348143;C2699239
2,age ( y ),C0001779
2,disease duration ( yr ),C0439234;C0872146
2,linagliptin / metformin,C3264599
2,duration of disease — yr : t,C0439234;C0872146
2,pelvic fractures,C0149531
2,standard care allocation,C1442989;C1706778;C1947933;C2828392
2,ra duration ( months ) *,C0439231;C0449238;C2926735;C3538806;C4048756
2,number ( % ),C0237753;C0449788
2,age subgroups,C0001779;C1079230
2,no . of events / no . of patients,C0441471;C3541888
2,clinical ae,C0205210;C3887670
2,serious adverse events,C1519255
2,nmbr - nmbr ( mild ),C2945599
2,lowzmedium intensity,C0522510
2,moderate renal impairment,C0205081;C1881878;C4049705;C4049706;C4085643;C4321335
2,major diabetic eye disease,C0205082;C0205164;C0342245;C4318856;C4521762
2,all participants,C0679646
2,history of atrial fibrillation / flutter,C0016385;C0232197;C0729790;C1998417;C2242390
2,symptom onset,C4086878
2,hormonal therapy — no . ( % ),C0279025
2,gpi used during pci,C1415351
2,antihypertensive therapy,C0585941
2,change from,C0392747;C0443172;C1705241;C4319952
2,mean — mm hg level — no . ( % ),C0439475;C0441889;C0444504;C0456079;C1547707;C2347634;C2348143;C2946261
2,chd simva nmbr = nmbr],C0280604;C3542407
2,urine albumin / creatinine ratio ( mg / g ),C0455271;C1300563;C1318330
2,less than the median,C0439092;C0549183;C0876920;C2347635;C2348144;C2939193
2,peripheral artery occlusive disease ( stage nmbr / nmbr / nmbr / nmbr / nmbr ),C0205390;C1300072;C1306673;C1306889
2,age nmbr years or more,C1510829
2,treated with pci — no . / total no . ( % ),C0332293;C4049621
2,% change,C0392747;C0443172;C1705241;C4319952
2,lifestyle modifications,C0870811;C2960841
2,nmbr nmbr years,C0439234
2,low risk ( nmbr - nmbr ),C3272281;C3538919
2,no . of subjects,C0681850;C1550501;C1706203;C2349001;C2697811
2,lesion characteristics,C1286326
2,baseline dyspnea index score,C0449820;C1511069;C4050231
2,creatinine clearance — no . ( % ),C0812399
2,any oral hypoglycemic drug 一 no . ( % ),C0359086
2,elevated at wk nmbr — no . ( % ) !,C0205250;C0332174;C0439230;C3163633
2,habnmbrc ( mean ± sem ),C0444504;C2347634;C2348143
2,nmbr - minute walk distance — m,C0369637;C0429886;C0439232;C0441923;C0700321;C0702093;C1282918;C2347166
2,subject completion status,C0205197;C0449438;C0681850;C0805732;C1550501;C1554962;C1706203;C2348577;C2349001;C2697811;C3891295
2,total cholesterol - to - hdl cholesterol ratio,C0428619
2,oral anticoagulant drugs,C0354604
2,definite,C0439544;C1704787
2,intravenous heparin,C0354566
2,nmbr - month follow - up median ( iq range ),C0332177;C0439231;C0549183;C0589120;C0876920;C1514721;C1522577;C1704685;C2347635;C2348144;C2348147;C2939193;C3274571;C3542016
2,biventricular pacemaker,C1719274
2,p value § ( < nmbr vs . > = nmbr years ),C1709380
2,non - hispanic,C1518424
2,country,C0454664;C1511538
2,clinical characteristics,C0683325
2,prior af ablation,C0332152;C0344434;C0547070;C1261381;C2826257;C4049859
2,rsg nmbr mg / day,C0439422
2,former or current smokers ( % ),C0205156;C0750523
2,history of diabetes mellitus,C0455488
2,median ( iqr ) admission data,C0184666;C0549183;C0809949;C0876920;C1511726;C2347635;C2348144;C2939193;C3245479;C3714741
2,not provided,C1518422
2,vasoprotectives,C0304533
2,induction - trial group assignment — no . ( % ),C0205263;C0857127;C1320290;C1516050
2,total cholesterohhdl cholesterol ratio,C0201950;C0456603;C0543421;C1547037
2,swollen joint count ( n / nmbr ),C0451521
2,use of concomitant lipid - lowering therapy - no . ( % ),C0521115;C0585943;C1524063
2,coronary risk factors — no . ( % ),C2024776
2,cardiovascular risk factors,C0850624
2,less than nmbr year,C0439092;C0439234;C0439508
2,first medical contact — no . ( % ) §,C0199168;C0205435;C0205476;C1279901
2,medical therapy only,C0205171;C0418981;C1720467
2,normal renal function,C0232805
2,postmenopausal ( % ),C0232970
2,implanted cardioverter - defibrillator,C0021102;C0810516;C2828363
2,normal > nmbr - nmbr,C0205307;C0231683;C0439166;C2347086;C4553972
2,elevated hscrp,C0205250;C3163633
2,cardiac troponin t level,C0441889;C0456079;C1547707;C2946261;C3538889
2,on drug treatment ( % ),C0150270;C3469597
2,pre - specified hr ( nmbr % cl ),C2826245
2,albumin / creatinine ratio,C0486293;C1318293
2,score on modified rankin scale — median ( iqr ),C0449820;C0549183;C0876920;C2347635;C2348144;C2939193;C2984908;C3854213;C4050231
2,discontinuations due to ae,C0457454;C0678226;C3887670
2,creatinine clearance,C0812399
2,renal function,C0232804
2,preoperative serum creatinine > nmbr pmol / l,C0201976;C0439284;C0445204;C0600061
2,all others,C1955473;C3539125
2,median age ( nmbr %,C0001779;C0549183;C0876920;C2347635;C2348144;C2939193
2,history of cerebrovascular disease,C0585890
2,haq - di,C3826998;C4321476
2,negative ( < nmbr . nmbr ),C0205160;C1513916;C2825415;C2825491;C3853545
2,endpoint week nmbr,C0332174;C0439230;C2349179;C2826544
2,mild ( > nmbr to < nmbr ),C2945599
2,fasting blood glucose — mmol / liter,C0428568;C0439190;C0475211;C1261430
2,modified rankin scale — no . ( % ) |,C2984908;C3854213
2,penetrating,C0205321
2,baseline weight,C1303013
2,years since myocardial infarction,C0439234
2,hoehn and yahr stage,C0205390;C1300072;C1306673
2,elevated cardiac markers — no . ( % ) : t,C0205250;C1271630;C3163633
2,scores for global and pain assessments §,C0205246;C0449820;C2348867
2,hbalc < nmbr % ( < nmbr mmol / mol ),C3829066
2,geometric mean,C2986759
2,haq - di ( nmbr - nmbr ),C3826998;C4321476
2,bifurcation,C0184906;C3146289
2,changes ( a ) in metabolic syndrome parameters hdl cholesterol,C0392747;C0443172;C1705241;C4319952
2,differencenmbr,C1705241;C1705242
2,serum cholesterol ( mg / l ) *,C0439268;C0587184
2,angina symptoms^,C0858277
2,previous pci or cabg,C0205156;C1552607;C4049621
2,total pack - yrs,C0439175;C0439810;C1968515;C2825051;C2828395
2,peripheral artery occlusive disease,C1306889
2,established ( n = nmbr ),C0443211;C1272684
2,nmbr years or older,C0439234
2,af pattern,C0344434;C0449774;C4049859
2,early - start group ( n = nmbr ),C1279919
2,mean ( s . d . ) non - hdl cholesterol,C0444504;C0729627;C1535899;C2347634;C2348143
2,tg ( mmol / l,C0337445;C1532563
2,verapamil sr strategy ( n = nmbr,C0679199;C1527129
2,on - treatment,C4684449
2,killip class i — no . ( % ),C2697844
2,killip class ( interaction : p = nmbr . nmbr ),C1704675;C1881332
2,adjusted hr ( enl vs lcz ) ( nmbr % cl ),C0456081
2,total basdai,C0439175;C0439810;C1998004
2,no . of days to randomization — median ( iqr ),C0439228
2,exacerbations in previous year,C0205156;C0439234;C0439508;C1552607;C4086268
2,angiogenesis,C0302600;C1519670
2,non - fatal mi,C1302234;C1518422;C1705232;C3810814
2,who functional class — no . ( % ) : c,C0205245;C0456387;C0542341;C1518526;C1705943;C2700217
2,type nmbr,C0332307;C1547052
2,mean ( sd ) number of exacerbations *,C0237753;C0444504;C0449788;C2347634;C2348143;C2699239;C4086268
2,s . e .,C0565930;C2603362
2,history of atrial fibrillation,C0729790
2,digit symbol substitution,C0582802;C0679214;C1555721;C1698987;C1706204;C3241971
2,prior coronary revascularization ( pci or cabg ),C0332152;C0877341;C2826257;C4049621
2,partial mayo score,C0449820;C0454788;C0728938;C1077578;C1550516;C4050231
2,renal function : creatinine clearance,C0232804;C0812399
2,nyha functional class,C0205245;C0542341;C1882083;C2700217
2,bmi ( median,C0549183;C0578022;C0876920;C2347635;C2348144;C2939193
2,alternative disability,C0231170;C1523987
2,p - value for variance,C1709380;C1711260;C2348152
2,k ( rate ),C0597277;C0871208;C1521828;C1708601
2,score,C0449820;C4050231
2,selected clinical characteristics — no . / total no . ( % ),C0683325;C1707391
2,pci delay due to low risk,C4049621
2,. nmbr . nmbr ml / s / mnmbr ( nmbr ml / min / nmbr . nmbr mnmbr ),C0439390;C0702093;C1524029;C1709500;C3813700
2,total pack - years mean ( sd ),C0439175;C0439810;C0444504;C1277691;C2347634;C2348143;C2699239
2,reason for enrollment in active a,C0392360;C1516879;C1696073;C3888021
2,octave induction nmbr,C0205263;C0857127
2,supraventricular tachyarrhythmias ( incl . atrial,C1698480;C3853833
2,previous cerebrovascular event,C0205156;C0441471;C1552607;C1880018;C4019010
2,nmbr ( fevi ^nmbr % pred ),C0849974;C1561566;C4528367
2,oral anticoagulant agent,C0354604
2,nonfatal ischemic stroke,C0948008
2,current prescribed medications,C0521116;C1705970;C3166216;C3202967
2,atopic ( based on phadiatop test ),C0392707
2,not available,C0686905
2,estimated response rate and odds ratio,C0237629;C0750572
2,first loading dose,C0205435;C1279901;C3714444
2,duration of,C0449238;C2926735
2,loop at enrollment,C0445022;C1516879;C1696073;C3888021
2,current cigarette use,C0521116;C0694535;C1705970
2,central europe,C0682369
2,kccq ( nmbr months ),C0439231;C3476798
2,change in bp,C1268766
2,total study population,C0439175;C0439810;C0557651;C2348561;C2603343;C3258257
2,subacute ( nmbr - nmbr days ),C0205365;C0439228
2,low ( no risk factor ),C0205251;C1550472;C3890211;C4048187;C4321351;C4522223
2,tnmbr lesion volume,C0221198;C0449468;C1546698;C1690016;C1705102;C2603360;C2700258
2,new anti - anginal therapy,C1874267;C3242274;C3537168
2,total cataract,C3665439
2,> nmbr . nmbr ml / min / nmbr . nmbr mnmbr,C0369637;C0439445;C0441923
2,mental component,C0229992;C0449432;C1705248
2,pfo with large shunt and atrial septal aneurysm,C0232180;C0542331;C0549177;C1442858
2,pooled eze / simva,C1709595;C2349200;C4522255
2,unknown or missing,C0439673;C3541433;C4050014
2,concomitant aminosalicylates,C0368663;C0521115
2,qualifying peripheral arterial disease,C1514624
2,previous bypass surgery,C0205156;C1536078;C1552607
2,surgical technique,C0683469
2,revascularisation but no antiplatelets,C0581603
2,pfo with large shunt without atrial septal aneurysm,C0232180;C0542331;C0549177;C1442858
2,clinical and patient - reported characteristics at baseline and randomization,C0205210
2,swollen - joint count ( of nmbr joints ),C0451521
2,other sglt - nmbr inhibitor,C1999216
2,psa - modified total shs,C3810537;C3813209
2,mean change at week nmbr,C0332174;C0392747;C0439230;C0443172;C0444504;C1705241;C2347634;C2348143;C4319952
2,acpa positive ( > nmbr iu / ml ),C0439178;C0439458;C1446409;C1514241;C1525410;C1706063;C2825490;C3812269
2,not hospitalized for heart failure in the year prior to study enrollment,C1518422
2,all ischemic stroke,C0948008
2,older than nmbr years,C0439234;C0580836
2,long - term antiplatelet therapy,C0443252;C1096021
2,nmbr - hr plasma glucose — mg / dl,C0202042;C0439269;C0455280
2,stage > nmbr chronic kidney disease ( % ),C0205390;C1300072;C1306673
2,history of gestational diabetes mellitus — no . ( % of women ),C2183115
2,tg > nmbr . hdl < nmbr ( mg / dl ) ( / ? = nmbr ),C0337445;C0439269;C3715113
2,clavicle fracture,C0159658
2,musculoskeletal stiffness,C0427008;C0497254;C2707260
2,laboratory examination,C0260877
2,organ system involvement,C0460002;C1314939
2,peripheral,C0205100
2,nmbr - nmbr drinks,C0452428
2,aborted cardiac arrest,C1550015;C1609614;C4085625;C4318470
2,fraction ( % ),C1264633;C1554103
2,inclusion criteria — no . ( % ),C1512693
2,normal hscrp,C0205307;C0231683;C0439166;C2347086;C4553972
2,mtss units,C0439148;C1519795;C3853603
2,mean ( s . d . ) calculated ldl cholesterol,C0444504;C2347634;C2348143
2,nyha class not reported,C1882083
2,iglarlixi ( fixed - ratio combination ),C0205195;C0443218;C0456603;C1547037;C1947911;C2827483;C3714578;C3811910
2,glycatedhemoglobin category,C0683312;C3889287
2,age at enrolment,C0001779;C1516879;C1696073;C3888021
2,chronic respiratory failure,C0264492
2,idiopathic,C0332240
2,estimated glomerular filtration rate - no . ( % ) : :,C3811844
2,serum creatinine ( pmol / l ),C0201976;C0439284;C0600061
2,mental component summary,C0229992;C0449432;C1552616;C1705248;C1706244
2,dihydropyridine calcium - channel blocker,C2945601
2,tg mg / dl,C0337445;C0439269
2,clinical details,C0205210;C1522508
2,intracranial disease of major artery 寸,C0205082;C0205164;C0524466;C0852949;C4318856;C4521762
2,no chd eze / simva nmbr = nmbr },C0280604;C3542407
2,moderate n z nmbr,C0205081;C1881878;C4049705;C4049706;C4085643;C4321335
2,a / v ( n = nmbr ) v ( n = nmbr ),C0560268;C1272460;C3887614
2,verapamil - sr strategy,C0679199;C1527129
2,albumin measurements^^,C0201838
2,before amendment,C0680532;C2346732
2,minimal important change threshold ( improvement ) a,C0449864;C2986411;C3845594;C3898777;C4084912
2,ldl particle numbers ( week nmbr ),C0237753;C0332174;C0439230;C0449788;C2612459
2,serum ldl cholesterol,C0428474
2,first hhf,C0205435;C1279901
2,nmbr - year framingham chd risk ( % ) nmbr mean / sd ),C0439234;C0439508;C0444504;C1282512;C2347634;C2348143;C2699239;C3166866
2,< nmbr mg / dl eze / simva ( n = nmbr },C0439269
2,laba non - users,C1518422;C1706077
2,euroscore additive,C0442796;C1550602;C3164744
2,mean ( sd ) [range],C0444504;C1514721;C2347634;C2348143;C2348147;C2699239;C3542016
2,watchman ( n = nmbr ),C0335390
2,normal ( > nmbr ),C0205307;C0231683;C0439166;C2347086;C4553972
