nct_id;mesh_broad_label;pmid
NCT00000530;Raynaud Disease;11802676
NCT00000530;Raynaud Disease;10027500
NCT00000542;Myocardial Ischemia;8968430
NCT00000542;Myocardial Ischemia;9506192
NCT00000542;Myocardial Ischemia;8691491
NCT00000542;Myocardial Ischemia;8743044
NCT00000542;Myocardial Ischemia;8722446
NCT00000542;Myocardial Ischemia;7674359
NCT00000542;Myocardial Ischemia;7717791
NCT00000542;Myocardial Ischemia;8722437
NCT00000542;Myocardial Ischemia;9008261
NCT00000542;Myocardial Ischemia;9486999
NCT00000542;Myocardial Ischemia;10736305
NCT00000542;Myocardial Ischemia;10752699
NCT00000542;Myocardial Ischemia;10789664
NCT00000542;Myocardial Ischemia;10789671
NCT00000542;Myocardial Ischemia;11165421
NCT00000542;Myocardial Ischemia;11208751
NCT00000542;Myocardial Ischemia;11315826
NCT00000542;Myocardial Ischemia;11738122
NCT00000542;Myocardial Ischemia;11738123
NCT00000542;Myocardial Ischemia;12461301
NCT00000542;Myocardial Ischemia;12459039
NCT00000542;Myocardial Ischemia;12479771
NCT00000542;Myocardial Ischemia;12479770
NCT00000542;Myocardial Ischemia;12479764
NCT00000542;Myocardial Ischemia;12479763
NCT00000542;Myocardial Ischemia;12724049
NCT00000542;Myocardial Ischemia;14688492
NCT00000542;Myocardial Ischemia;15136305
NCT00000542;Myocardial Ischemia;15128474
NCT00000542;Myocardial Ischemia;15010644
NCT00000542;Myocardial Ischemia;15238369
NCT00000542;Myocardial Ischemia;14680343
NCT00000542;Myocardial Ischemia;12925554
NCT00000542;Myocardial Ischemia;12204014
NCT00000542;Myocardial Ischemia;15811979
NCT00000542;Myocardial Ischemia;15851647
NCT00000542;Myocardial Ischemia;15983290
NCT00000542;Myocardial Ischemia;16461961
NCT00000542;Myocardial Ischemia;30590387
NCT00000542;Myocardial Ischemia;29930023
NCT00000542;Myocardial Ischemia;29212812
NCT00000542;Myocardial Ischemia;28954920
NCT00000542;Myocardial Ischemia;28531241
NCT00000542;Myocardial Ischemia;28430947
NCT00000542;Myocardial Ischemia;30906106
NCT00000542;Myocardial Ischemia;27893045
NCT00000542;Myocardial Ischemia;27391223
NCT00000542;Myocardial Ischemia;27367818
NCT00000542;Myocardial Ischemia;26589819
NCT00000542;Myocardial Ischemia;25455006
NCT00000542;Myocardial Ischemia;25002161
NCT00000542;Myocardial Ischemia;24842697
NCT00000542;Myocardial Ischemia;24779706
NCT00000542;Myocardial Ischemia;24283598
NCT00000542;Myocardial Ischemia;23529173
NCT00000542;Myocardial Ischemia;23194494
NCT00000542;Myocardial Ischemia;22490878
NCT00000542;Myocardial Ischemia;22470539
NCT00000542;Myocardial Ischemia;22431578
NCT00000542;Myocardial Ischemia;22396585
NCT00000542;Myocardial Ischemia;22235820
NCT00000542;Myocardial Ischemia;21969009
NCT00000542;Myocardial Ischemia;19926008
NCT00000542;Myocardial Ischemia;19001024
NCT00000542;Myocardial Ischemia;18676075
NCT00000542;Myocardial Ischemia;18227370
NCT00000542;Myocardial Ischemia;18000186
NCT00000542;Myocardial Ischemia;17846352
NCT00000542;Myocardial Ischemia;16651474
NCT00000558;Myocardial Ischemia;9719019
NCT00000558;Myocardial Ischemia;11526345
NCT00000558;Myocardial Ischemia;15531767
NCT00000558;Myocardial Ischemia;26336199
NCT00000558;Myocardial Ischemia;24727254
NCT00000558;Myocardial Ischemia;23414791
NCT00000558;Myocardial Ischemia;18025537
NCT00000558;Myocardial Ischemia;16801465
NCT00000614;Peripheral Vascular Diseases;9666536
NCT00000614;Peripheral Vascular Diseases;12601075
NCT00000614;Peripheral Vascular Diseases;12601074
NCT00000614;Peripheral Vascular Diseases;11153741
NCT00000614;Peripheral Vascular Diseases;15990753
NCT00000620;Myocardial Ischemia;17599425
NCT00000620;Myocardial Ischemia;17599421
NCT00000620;Myocardial Ischemia;17599429
NCT00000620;Myocardial Ischemia;17599428
NCT00000620;Myocardial Ischemia;17599427
NCT00000620;Myocardial Ischemia;17599426
NCT00000620;Myocardial Ischemia;17599424
NCT00000620;Myocardial Ischemia;17599423
NCT00000620;Myocardial Ischemia;17599422
NCT00000620;Myocardial Ischemia;17599420
NCT00000620;Myocardial Ischemia;18539917
NCT00000620;Myocardial Ischemia;28939617
NCT00000620;Myocardial Ischemia;28832365
NCT00000620;Myocardial Ischemia;28030716
NCT00000620;Myocardial Ischemia;27289122
NCT00000620;Myocardial Ischemia;26822326
NCT00000620;Myocardial Ischemia;26476086
NCT00000620;Myocardial Ischemia;26464212
NCT00000620;Myocardial Ischemia;26459421
NCT00000620;Myocardial Ischemia;26261902
NCT00000620;Myocardial Ischemia;25887355
NCT00000620;Myocardial Ischemia;25666468
NCT00000620;Myocardial Ischemia;25652389
NCT00000620;Myocardial Ischemia;25229335
NCT00000620;Myocardial Ischemia;25193529
NCT00000620;Myocardial Ischemia;25172198
NCT00000620;Myocardial Ischemia;25159234
NCT00000620;Myocardial Ischemia;25127725
NCT00000620;Myocardial Ischemia;25088437
NCT00000620;Myocardial Ischemia;24595629
NCT00000620;Myocardial Ischemia;24493100
NCT00000620;Myocardial Ischemia;24296848
NCT00000620;Myocardial Ischemia;24170759
NCT00000620;Myocardial Ischemia;23412077
NCT00000620;Myocardial Ischemia;23238658
NCT00000620;Myocardial Ischemia;23033246
NCT00000620;Myocardial Ischemia;22723577
NCT00000620;Myocardial Ischemia;22646230
NCT00000620;Myocardial Ischemia;22619083
NCT00000620;Myocardial Ischemia;22515638
NCT00000620;Myocardial Ischemia;22450889
NCT00000620;Myocardial Ischemia;22432114
NCT00000620;Myocardial Ischemia;22374637
NCT00000620;Myocardial Ischemia;22179956
NCT00000620;Myocardial Ischemia;22049171
NCT00000620;Myocardial Ischemia;22019270
NCT00000620;Myocardial Ischemia;21663644
NCT00000620;Myocardial Ischemia;21366473
NCT00000620;Myocardial Ischemia;20594588
NCT00000620;Myocardial Ischemia;20587587
NCT00000620;Myocardial Ischemia;20571135
NCT00000620;Myocardial Ischemia;20427682
NCT00000620;Myocardial Ischemia;20228404
NCT00000620;Myocardial Ischemia;20228401
NCT00000620;Myocardial Ischemia;20215456
NCT00000620;Myocardial Ischemia;20061360
NCT00000620;Myocardial Ischemia;20061358
NCT00000620;Myocardial Ischemia;19898642
NCT00000620;Myocardial Ischemia;30857410
NCT00000620;Myocardial Ischemia;30571235
NCT00000620;Myocardial Ischemia;30262460
NCT00000620;Myocardial Ischemia;29685860
NCT00000620;Myocardial Ischemia;29212825
NCT00000620;Myocardial Ischemia;29183908
NCT00000620;Myocardial Ischemia;27161620
NCT00004817;Epilepsy;NA
NCT00006305;Myocardial Ischemia;NA
NCT00032786;Inflammatory Bowel Diseases;16267322
NCT00032799;Inflammatory Bowel Diseases;16267322
NCT00041938;Myocardial Ischemia;NA
NCT00043784;Myocardial Ischemia;16304073
NCT00043784;Myocardial Ischemia;18440330
NCT00043784;Myocardial Ischemia;18196350
NCT00043784;Myocardial Ischemia;15238590
NCT00043784;Myocardial Ischemia;17010793
NCT00043784;Myocardial Ischemia;21304094
NCT00043784;Myocardial Ischemia;19463332
NCT00043784;Myocardial Ischemia, chronic;16304073
NCT00043784;Myocardial Ischemia, chronic;18440330
NCT00043784;Myocardial Ischemia, chronic;18196350
NCT00043784;Myocardial Ischemia, chronic;15238590
NCT00043784;Myocardial Ischemia, chronic;17010793
NCT00043784;Myocardial Ischemia, chronic;21304094
NCT00043784;Myocardial Ischemia, chronic;19463332
NCT00059306;Stroke;28351962
NCT00059306;Stroke;26956031
NCT00059306;Stroke;26888535
NCT00059306;Stroke;26762524
NCT00059306;Stroke;26553236
NCT00059306;Stroke;26019129
NCT00059306;Stroke;25453457
NCT00059306;Stroke;25452300
NCT00059306;Stroke;25190442
NCT00059306;Stroke;25158772
NCT00059306;Stroke;25034716
NCT00059306;Stroke;24862645
NCT00059306;Stroke;24661819
NCT00059306;Stroke;24523037
NCT00059306;Stroke;24177006
NCT00059306;Stroke;23736109
NCT00059306;Stroke;23726159
NCT00059306;Stroke;23034910
NCT00059306;Stroke;22931315
NCT00059306;Stroke;22826359
NCT00059306;Stroke;22750086
NCT00059306;Stroke;22499292
NCT00059306;Stroke;21899409
NCT00059306;Stroke;21371282
NCT00059306;Stroke;20446946
NCT00060918;Diabetes Mellitus, Type 2;NA
NCT00060931;Diabetes Mellitus, Type 2;NA
NCT00062556;Peripheral Vascular Diseases;20212073
NCT00064428;Myocardial Ischemia, acute;16537725
NCT00064428;Myocardial Ischemia, acute;18042917
NCT00069823;Esophageal Diseases;23026499
NCT00069823;Esophageal Diseases;22885561
NCT00069823;Esophageal Diseases;19661245
NCT00069823;Esophageal Diseases;19357404
NCT00071266;Peripheral Vascular Diseases;NA
NCT00073372;Stroke;18032739
NCT00074542;Inflammatory Bowel Diseases;8628335
NCT00074542;Inflammatory Bowel Diseases;18398081
NCT00077779;Inflammatory Bowel Diseases;29380251
NCT00077779;Inflammatory Bowel Diseases;24134498
NCT00077779;Inflammatory Bowel Diseases;22704916
NCT00077779;Inflammatory Bowel Diseases;21645018
NCT00077779;Inflammatory Bowel Diseases;19201775
NCT00077805;Stroke;19696423
NCT00077805;Stroke;17448820
NCT00077805;Embolism and Thrombosis;19696423
NCT00077805;Embolism and Thrombosis;17448820
NCT00078611;Inflammatory Bowel Diseases;NA
NCT00079638;Myocardial Ischemia;NA
NCT00089895;Myocardial Ischemia;28089149
NCT00089895;Myocardial Ischemia;26957532
NCT00089895;Myocardial Ischemia;24607027
NCT00089895;Myocardial Ischemia;24562802
NCT00089895;Myocardial Ischemia;24093853
NCT00089895;Myocardial Ischemia;24016495
NCT00089895;Myocardial Ischemia;23537976
NCT00089895;Myocardial Ischemia;23416014
NCT00089895;Myocardial Ischemia;22995880
NCT00089895;Myocardial Ischemia;22645292
NCT00089895;Myocardial Ischemia;22373905
NCT00089895;Myocardial Ischemia;21300952
NCT00089895;Myocardial Ischemia;19332455
NCT00090116;Dementia;NA
NCT00090168;Myocardial Ischemia;16351668
NCT00091429;Myocardial Ischemia, chronic;16875985
NCT00091429;Myocardial Ischemia, chronic;24628859
NCT00091598;Hypertension;18506008
NCT00092599;Myocardial Ischemia;15899106
NCT00092612;Myocardial Ischemia;15982505
NCT00092625;Myocardial Ischemia;15924587
NCT00092638;Myocardial Ischemia;15924587
NCT00093158;Myocardial Ischemia, chronic;27978944
NCT00093158;Myocardial Ischemia, chronic;26198286
NCT00093158;Myocardial Ischemia, chronic;26019142
NCT00093158;Myocardial Ischemia, chronic;25022226
NCT00093158;Myocardial Ischemia, chronic;24847016
NCT00093158;Myocardial Ischemia, chronic;24630881
NCT00093158;Myocardial Ischemia, chronic;24561145
NCT00093158;Myocardial Ischemia, chronic;24560063
NCT00093158;Myocardial Ischemia, chronic;24310521
NCT00093158;Myocardial Ischemia, chronic;24012035
NCT00093158;Myocardial Ischemia, chronic;23174634
NCT00093158;Myocardial Ischemia, chronic;23174632
NCT00093158;Myocardial Ischemia, chronic;23048052
NCT00093158;Myocardial Ischemia, chronic;22550156
NCT00093158;Myocardial Ischemia, chronic;22483327
NCT00093158;Myocardial Ischemia, chronic;22424026
NCT00093158;Myocardial Ischemia, chronic;22354934
NCT00093158;Myocardial Ischemia, chronic;22028471
NCT00093158;Myocardial Ischemia, chronic;21658558
NCT00093158;Myocardial Ischemia, chronic;21315212
NCT00093158;Myocardial Ischemia, chronic;20965465
NCT00093158;Myocardial Ischemia, chronic;20953817
NCT00093158;Myocardial Ischemia, chronic;20647564
NCT00093158;Myocardial Ischemia, chronic;20142447
NCT00093158;Myocardial Ischemia, chronic;20118151
NCT00093158;Myocardial Ischemia, chronic;20026777
NCT00093158;Myocardial Ischemia, chronic;19628125
NCT00093158;Myocardial Ischemia, chronic;19463378
NCT00093158;Myocardial Ischemia, chronic;19460609
NCT00093158;Myocardial Ischemia, chronic;19298914
NCT00093158;Myocardial Ischemia, chronic;19171852
NCT00093158;Myocardial Ischemia, chronic;19022155
NCT00093158;Myocardial Ischemia, chronic;18056903
NCT00093158;Myocardial Ischemia, chronic;17368152
NCT00093158;Myocardial Ischemia, chronic;17299194
NCT00093158;Myocardial Ischemia, chronic;17124018
NCT00097591;Myocardial Ischemia;NA
NCT00099268;Parkinson Disease;20582993
NCT00099788;Myocardial Ischemia, acute;16781216
NCT00099788;Myocardial Ischemia, acute;26059896
NCT00099788;Myocardial Ischemia, acute;25210025
NCT00099788;Myocardial Ischemia, acute;24852915
NCT00099788;Myocardial Ischemia, acute;24530676
NCT00099788;Myocardial Ischemia, acute;24481910
NCT00099788;Myocardial Ischemia, acute;20644019
NCT00099788;Myocardial Ischemia, acute;20385930
NCT00099788;Myocardial Ischemia, acute;20357382
NCT00099788;Myocardial Ischemia, acute;20298924
NCT00099788;Myocardial Ischemia, acute;19389561
NCT00099788;Myocardial Ischemia, acute;19371824
NCT00099788;Myocardial Ischemia, acute;19349325
NCT00099788;Myocardial Ischemia, acute;17456819
NCT00099788;Myocardial Ischemia;16781216
NCT00099788;Myocardial Ischemia;26059896
NCT00099788;Myocardial Ischemia;25210025
NCT00099788;Myocardial Ischemia;24852915
NCT00099788;Myocardial Ischemia;24530676
NCT00099788;Myocardial Ischemia;24481910
NCT00099788;Myocardial Ischemia;20644019
NCT00099788;Myocardial Ischemia;20385930
NCT00099788;Myocardial Ischemia;20357382
NCT00099788;Myocardial Ischemia;20298924
NCT00099788;Myocardial Ischemia;19389561
NCT00099788;Myocardial Ischemia;19371824
NCT00099788;Myocardial Ischemia;19349325
NCT00099788;Myocardial Ischemia;17456819
NCT00105300;Inflammatory Bowel Diseases;17470824
NCT00120289;Myocardial Ischemia;21392609
NCT00120289;Myocardial Ischemia;21392600
NCT00120289;Myocardial Ischemia;22085343
NCT00120289;Myocardial Ischemia;23881958
NCT00120289;Myocardial Ischemia;23973688
NCT00120289;Myocardial Ischemia;23916935
NCT00120289;Myocardial Ischemia;30371334
NCT00120289;Myocardial Ischemia;26708287
NCT00120289;Stroke;21392609
NCT00120289;Stroke;21392600
NCT00120289;Stroke;22085343
NCT00120289;Stroke;23881958
NCT00120289;Stroke;23973688
NCT00120289;Stroke;23916935
NCT00120289;Stroke;30371334
NCT00120289;Stroke;26708287
NCT00120328;Diabetic Nephropathies;NA
NCT00123903;Hypertension;NA
NCT00125918;Hypertension;19470885
NCT00130208;Diabetic Nephropathies;21872376
NCT00133003;Myocardial Ischemia;10636365
NCT00133003;Myocardial Ischemia;11419425
NCT00133003;Myocardial Ischemia;14506118
NCT00133003;Myocardial Ischemia;11119474
NCT00133003;Myocardial Ischemia;11948888
NCT00133003;Myocardial Ischemia;14724302
NCT00133003;Myocardial Ischemia;16533938
NCT00133003;Myocardial Ischemia;17060377
NCT00136019;Epilepsy;20132285
NCT00136019;Epilepsy;21090839
NCT00136019;Epilepsy;22341962
NCT00136019;Epilepsy;26414341
NCT00136773;Diabetes Mellitus, Type 2;NA
NCT00138723;Urinary Bladder, Overactive;20723260
NCT00138723;Urinary Bladder, Overactive;20121659
NCT00139815;Myocardial Ischemia, acute;NA
NCT00141232;Diabetes Mellitus, Type 2;NA
NCT00141453;Diabetic Nephropathies;24013685
NCT00141453;Diabetic Nephropathies;21993710
NCT00143221;Prostatic Hyperplasia;18597830
NCT00143221;Prostatic Hyperplasia;17887993
NCT00143221;Prostatic Hyperplasia;17296414
NCT00143377;Enuresis;19032133
NCT00143377;Enuresis;19032133
NCT00143481;Enuresis;19601704
NCT00143481;Enuresis;18685795
NCT00143481;Enuresis;19601704
NCT00143481;Enuresis;18685795
NCT00143481;Urinary Bladder, Overactive;19601704
NCT00143481;Urinary Bladder, Overactive;18685795
NCT00143507;Myocardial Ischemia;18757088
NCT00143520;Diabetes Mellitus, Type 2;20370378
NCT00147654;Enuresis;17105794
NCT00147654;Enuresis;17105794
NCT00147719;Diabetes Mellitus, Type 2;18852398
NCT00147758;Diabetes Mellitus, Type 2;18458145
NCT00149227;Myocardial Ischemia;18800142
NCT00149227;Myocardial Ischemia;19723695
NCT00151502;Dementia;NA
NCT00152425;Inflammatory Bowel Diseases;17634459
NCT00152425;Inflammatory Bowel Diseases;20298497
NCT00152425;Inflammatory Bowel Diseases;20117244
NCT00152425;Inflammatory Bowel Diseases;20491747
NCT00152425;Inflammatory Bowel Diseases;19471252
NCT00152425;Inflammatory Bowel Diseases;19222413
NCT00152425;Inflammatory Bowel Diseases;21443536
NCT00152425;Inflammatory Bowel Diseases;21083671
NCT00152425;Inflammatory Bowel Diseases;17634466
NCT00152490;Inflammatory Bowel Diseases;17634458
NCT00152490;Inflammatory Bowel Diseases;18071721
NCT00152490;Inflammatory Bowel Diseases;18343277
NCT00152490;Inflammatory Bowel Diseases;17634466
NCT00152971;Embolism and Thrombosis;NA
NCT00153036;Stroke;19850525
NCT00153036;Stroke;18815396
NCT00157586;Diabetes Mellitus, Type 2;22773704
NCT00157586;Diabetes Mellitus, Type 2;21931073
NCT00162084;Myocardial Ischemia;NA
NCT00163202;Myocardial Ischemia;19167589
NCT00166530;Myocardial Ischemia;NA
NCT00168818;Embolism and Thrombosis;NA
NCT00171145;Urinary Bladder, Overactive;NA
NCT00171184;Urinary Bladder, Overactive;NA
NCT00171275;Myocardial Ischemia, acute;20500832
NCT00171275;Myocardial Ischemia;20500832
NCT00171496;Diabetes Mellitus;NA
NCT00174759;Peripheral Vascular Diseases;20678878
NCT00182143;Embolism and Thrombosis;NA
NCT00202878;Myocardial Ischemia, acute;25066560
NCT00202878;Myocardial Ischemia, acute;20435175
NCT00202878;Myocardial Ischemia, acute;26039521
NCT00202878;Myocardial Ischemia, acute;26330412
NCT00202878;Myocardial Ischemia, acute;29263150
NCT00202878;Myocardial Ischemia, acute;29151034
NCT00202878;Myocardial Ischemia, acute;28972004
NCT00202878;Myocardial Ischemia, acute;28506979
NCT00202878;Myocardial Ischemia, acute;28291866
NCT00202878;Myocardial Ischemia, acute;28231942
NCT00202878;Myocardial Ischemia, acute;26821621
NCT00202878;Myocardial Ischemia, acute;20599002
NCT00202878;Myocardial Ischemia, acute;19061694
NCT00202878;Myocardial Ischemia, acute;18765432
NCT00202878;Myocardial Ischemia, acute;18376001
NCT00202878;Myocardial Ischemia, acute;30630361
NCT00202878;Myocardial Ischemia, acute;30396865
NCT00202878;Myocardial Ischemia, acute;29903515
NCT00203034;Parkinson Disease;NA
NCT00203060;Parkinson Disease;NA
NCT00210496;Migraine Disorders;NA
NCT00210821;Migraine Disorders;NA
NCT00210912;Migraine Disorders;17300356
NCT00211705;Hyperlipidemias;15329509
NCT00211705;Hyperlipidemias;17011942
NCT00211705;Hyperlipidemias;25135178
NCT00211705;Hyperlipidemias;22573644
NCT00211705;Hyperlipidemias;24843520
NCT00211705;Hyperlipidemias;21815708
NCT00211705;Hyperlipidemias;21593784
NCT00211705;Hyperlipidemias;19423108
NCT00211705;Hyperlipidemias;19104004
NCT00211705;Hyperlipidemias;18172039
NCT00212732;Urinary Bladder, Overactive;NA
NCT00212810;Migraine Disorders;20974598
NCT00215436;Lung Diseases, Obstructive;18042473
NCT00215436;Lung Diseases, Obstructive;18363201
NCT00216619;Migraine Disorders;17988947
NCT00220363;Urinary Bladder, Overactive;20723260
NCT00220363;Urinary Bladder, Overactive;20121659
NCT00220415;Epilepsy;19183227
NCT00220415;Epilepsy;21090839
NCT00220415;Epilepsy;22341962
NCT00220415;Epilepsy;26414341
NCT00220961;Diabetes Mellitus, Type 2;25603459
NCT00220961;Diabetes Mellitus, Type 2;24705615
NCT00220961;Diabetes Mellitus, Type 2;23175674
NCT00220961;Diabetes Mellitus, Type 2;21428766
NCT00220961;Diabetes Mellitus, Type 2;19640291
NCT00220961;Diabetes Mellitus, Type 2;26982008
NCT00222261;Myocardial Ischemia;NA
NCT00224146;Enuresis;17187655
NCT00224146;Enuresis;17132474
NCT00224146;Enuresis;17983434
NCT00224146;Enuresis;17187655
NCT00224146;Enuresis;17132474
NCT00224146;Enuresis;17983434
NCT00224146;Urinary Bladder, Overactive;17187655
NCT00224146;Urinary Bladder, Overactive;17132474
NCT00224146;Urinary Bladder, Overactive;17983434
NCT00225277;Diabetes Mellitus, Type 2;NA
NCT00225589;Hyperlipidemias;23868083
NCT00225589;Hyperlipidemias;22884641
NCT00225589;Hyperlipidemias;22536884
NCT00225589;Hyperlipidemias;22304793
NCT00225589;Hyperlipidemias;21726301
NCT00225589;Hyperlipidemias;21617330
NCT00225589;Hyperlipidemias;21546878
NCT00225589;Hyperlipidemias;20412373
NCT00225589;Hyperlipidemias;19298496
NCT00225589;Hyperlipidemias;17384434
NCT00225589;Hyperlipidemias;17355745
NCT00229424;Esophageal Diseases;20379093
NCT00231595;Migraine Disorders;14982912
NCT00235716;Dementia;23583234
NCT00235716;Dementia;24381967
NCT00236509;Migraine Disorders;15096395
NCT00236561;Migraine Disorders;15316798
NCT00239330;Hyperlipidemias;NA
NCT00242320;Lung Diseases, Obstructive;NA
NCT00242944;Myocardial Ischemia, acute;NA
NCT00242944;Myocardial Ischemia;NA
NCT00244426;Embolism and Thrombosis;NA
NCT00247247;Parkinson Disease;NA
NCT00250679;Lung Diseases, Obstructive;NA
